platform,title,location,description,contactPhone,startDate,endDate,photoUrl,eventUrl,contactEmail,,
http://everycarshow.com/events/,Better L8 Than Never Car Show,"Bristol Recreation Field, 110 Airport Drive, Bristol, VT 05753",,802-388-7951,"Sun, September 27, 2020
|Recurring Event (See all)
An event every 1 year(s) in September on that lasts 0 day(s) and 7 hour(s), but only create 5 event(s) 9:00 am","Sun, September 27, 2020
|Recurring Event (See all)
An event every 1 year(s) in September on that lasts 0 day(s) and 7 hour(s), but only create 5 event(s) 4:00 pm",,http://everycarshow.com/event/better-l8-than-never-car-show-3/2020-09-27/,maria@addisoncounty.com,,
http://everycarshow.com/events/,Norman Swap Meet October 22nd 23rd 24th 2020,"Cleveland County Fairgrounds, 615 East Robinson, Norman, OK 73071",,405 651 7927,,"Sat, October 24, 2020 @ 6:00 pm",,http://everycarshow.com/event/norman-swap-meet-october-22nd-23rd-24th-2020/,NormanSwapMeet@aol.com,,
http://everycarshow.com/events/,2020 SEMA Show – Nov. 3-6,"Las Vegas Convention Center, 3150 Paradise Road, Las Vegas, NV 89102",,,"Tue, November 3, 2020",,,http://everycarshow.com/event/2020-sema-show-nov-3-6/2020-11-03/,,,
http://everycarshow.com/events/,Kerrville VA Open Car Show & Parade,"Kerrville VA Hospital, 3600 Memorial Blvd, Kerrville, TX 78028",,830-792-2580,"Sat, November 14, 2020
|Recurring Event (See all)
An event every 1 year(s) in November on that lasts 0 day(s) and 8 hour(s) with no end date 8:00 am","Sat, November 14, 2020
|Recurring Event (See all)
An event every 1 year(s) in November on that lasts 0 day(s) and 8 hour(s) with no end date 4:00 pm",,http://everycarshow.com/event/kerrville-va-open-car-show-parade/2020-11-14/,,,
http://everycarshow.com/events/,Kool April Nites 2021 – Apr. 17-25,"Redding Civic Auditorium, 700 Auditorium Drive, Redding, CA 96001",,,"Sat, April 17, 2021",,,http://everycarshow.com/event/kool-april-nites-2021-apr-17-25/2021-04-17/,,,
http://everycarshow.com/events/,Supercar Saturdays Florida @LamborghiniBroward,"Lamborghini Broward, 4645 Volunteer Rd, Davie , FL 33330",,3057612929,"Sat, May 8, 2021
|Recurring Event (See all)
An event every 1 month(s) on that lasts 0 day(s) and 3 hour(s) with no end date 10:00 am","Sat, May 8, 2021
|Recurring Event (See all)
An event every 1 month(s) on that lasts 0 day(s) and 3 hour(s) with no end date 1:00 pm",,http://everycarshow.com/event/supercar-saturdays-florida-lamborghinibroward-2/2021-05-08/,marketing@warrenhenryauto.com,,
http://everycarshow.com/events/,Marysville Elks Lodge 5th Annual Car Show,"Marysville Elks Lodge 783, 920 D. Street, Marysville, CA 95901",,5302182934,"Sun, August 1, 2021 7:00 am","Sun, August 1, 2021 2:00 pm",,http://everycarshow.com/event/2021-08-01/,duaine1970@yahoo.com,,
http://everycarshow.com/events/,1st Annual”Make a Difference “Car and Motorcycle Show,"Jerusalem Evangelical Lutheran Church, 500 Church Rd, Trachsville, Palmerton, PA 18071",,484-225-6651,"Thu, September 16, 2021
|Recurring Event (See all)
Yearly on the same date 9:00 am","Thu, September 16, 2021
|Recurring Event (See all)
Yearly on the same date 3:00 pm",,http://everycarshow.com/event/1st-annualmake-a-difference-car-and-motorcycle-show/2021-09-16/,mwood443@gmail. com,,
https://www.hemmings.com/calendar,CIGARS & CARS,"4950 South Kipling Parkway
Littleton, CO, 80127","Cruise down to enjoy an evening of cigars and cars, and talking about cigars, cars, motorcycles and everything else. Every 3rd Wednesday 5:30-8 in the parking lot of True Value Car & Motorcycle Storage at 4950 South Kipling Parkway, Littleton, Colorado 80127. Cornhole and ladder toss too.Outdoors, but not pet friendly.",3039556667,November 20 2019,November 20 2019,,https://www.hemmings.com/events/detail?listing_id=56481,,,
https://www.hemmings.com/calendar,McCormick's 67th Palm Springs Classic Car Auction,"Palm Springs Convention Center
Palm Springs, CA, 92262","McCormick's Classic Car Show & Auction will feature 580 vehicles, with prices from just $2,000 to over $250,000.",760-320-3290,November 22 2019,November 24 2019,,https://www.hemmings.com/events/detail?listing_id=56709,,,
https://www.hemmings.com/calendar,Silverstone Auctions: The Riyadh Car Show Auction,"Al Janadriyyah, Ar Rakb
Riyadh, Saudi Arabia, United Arab Emirates, 13614","Silverstone Auctions will be hosting the first ever Riyadh Car Show Auction. Consisting of an amazing selection of hypercars, supercars and classic cars.",,November 22 2019,,,https://www.hemmings.com/events/detail?listing_id=56726,,,
https://www.hemmings.com/calendar,Caffeine & Chrome Denver,"14150 Grasslands Drive Suite A
Englewood, CO, 80112","Cruise in to Gateway Classic Cars every last Saturday of the month for Cars & Coffee: Presented by Grundy InsuranceSo far we have had some amazing turnouts, but we want to continue to grow Enjoy delicious donuts, coffee and all of our sweet rides No Admission fee and everyone is welcome No cruiser? No sweat bring the daily driver. Hope to see you there.250+ classic & exoticsJanuary 26 2019February 23 2019March 30 2019April 27 2019May 25 2019June 29 2019July 27 2019August 31 2019September 28 2019October 26 2019November 30 2019December 28 2019EVERY LAST SATURDAY OF THE MONTH9 AM - 12 PM NOW ACCEPTING VENDORS",618-589-9952,November 23 2019 9am-,November 23 2019 12pm,,https://www.hemmings.com/events/detail?listing_id=54403,,,
https://www.hemmings.com/calendar,Cruisin La Verne Holiday Car Show,"3rd & D Street
Old Town La Verne, CA, 91750","A Salute to Classic Cars Street Rods Muscle cars Trucks Exotics Sports Cars AntiquesThis years show is under a New Management and promises to be one of the BIGGEST & BEST ever. Bring the entire family and enjoy a car show featuring Southern Californias hottest cars and trucks This show will sell out, so dont hesitate mailing in your Registration Form early. There is plenty of Entertainment Music Vendors Unique Shops Prizes Great Food and more.BENEFITING: CHP & CHiPs for Kids",714-671-5833,November 23 2019 10 am-,November 23 2019 4 pm,,https://www.hemmings.com/events/detail?listing_id=56556,,,
https://www.hemmings.com/calendar,"Muscle Car and Corvette Nationals, aka MCACN","5555 N. River Road
Rosemont, IL, 60018","11th Annual all indoor show devoted to the countrys finest Muscle Cars, Dealer-built Supercars and Corvettes. Over 550 prime examples of American Muscle. Ford and Mercury Total Performance Invitational display, Pontiac Ram Air GTO Invitational, Super Bee & Roadrunner A12 Reunion, Chevelle Post Body Sedan Invitational, Shelby & Mustang Pinnacle competition, 1969 50th Anniversary display, Corvette Central Triple Diamond display and competition and more. Also featuring Vintage Certification for unrestored originals and our fun Barn Finds and Hidden Gems along with Muscle Bicycles, Mini Bikes and automotive only vendors. Special Guests include Courtney Hansen and Shirley Shahan, aka The Drag On Lady along with the REAL Bullitt '68 Mustang from the legendary movie. Held at the Donald E. Stephens Convention Center in Rosemont, IL. Minutes from Chicagos OHare Airport. Title Sponsor Mecum Auctions, Presenting Sponsor Bill Stasek Chevrolet. Info 586 549-5291 or [ email us ]. www.mcacn.com",586-549-5291,November 23 2019,November 24 2019,,https://www.hemmings.com/events/detail?listing_id=56749,,,
https://www.hemmings.com/calendar,Leland Little Auctions: The Holiday Gallery Auction,"Leland Little Auctions, 620 Cornerstone Court
Hillsborough, NC, 27278","The Holiday Gallery Auction will include a roster of crave-worthy cars and motorcycles, nineteen in total.",252-241-1456,November 23 2019,,,https://www.hemmings.com/events/detail?listing_id=56800,,,
https://www.hemmings.com/calendar,28th Annual Ponies under the Palms Mustang and Ford Show,"Main Street at Lakewood Ranch
Sarasota, FL, 34202","The Mustang Club of West Central Florida will hold the 28th Annual Ponies under the Palms Mustang and Ford Show on Sunday, November 24, 2019 from 8 a.m. to 3:00 p.m. Celebrate more than a quarter century of great Mustang shows at our convenient show location at beautiful and picturesque Main Street in Lakewood Ranch, just off I-75 at exit 213. Mustang and Ford enthusiasts from throughout the region will be competing for awards. The public is invited free of charge to see outstanding examples of older and newer Mustangs. Mustang and other special interest Ford car and truck owners are invited to enter their cars for judging, awards and prizes. The cost to register a car is $25 before November 18 $30 day of show. Check in 8:00 -10:00 am. All cars entered before the deadline will be judged using outside judges. On show day we will draw the winning ticket for our grand prize raffle a fabulous Weekend in Sarasota two nights at a local top hotel, a gourmet dinner, limo ride around town and more Tickets are just $5. They can be ordered when you register or day of show. Proceeds will benefit two wonderful charities, Southeastern Guide Dogs and Take Stock in Children.Details and registration are available at http://clubs.hemmings.com/mustangclubwestcentralflorida/ponies.html. Then click Upcoming Events. Or call Tracey at 920-944-8137 or email at [ email us ] Online registration https://www.eventbrite.com/e/2019-ponies-under-the-palms-tickets-64984859464",920-944-8137,November 24 2019 8 a.m,November 24 2019 3 p.m,,https://www.hemmings.com/events/detail?listing_id=56195,,,
https://www.hemmings.com/calendar,Vintage MG Club of Southern California ALL MG Parts Exchange,"1120 W. 17th Street
Santa Ana, CA, 92706","The Vintage MG Club of Southern California 46th Annual ALL MG Parts Exchange will take place on Sunday, November 24, 2019. Parts from 1929-1980 MG's. Largest ALL MG event on the west coast. Cars for sale area. Vendor spaces are $20.00 for the first space, and $10.00 for each additional space. Admission is $5.00 per person. Location: The Olde Ship, 1120 W. 17th Street, Santa Ana, CA 92706. Limited trailer parking, so if bringing a trailer, please notify us. Restaurant will be open as well.","949-786-5697, 714-998-7281",November 24 2019,November 24 2019,,https://www.hemmings.com/events/detail?listing_id=56566,,,
https://www.hemmings.com/calendar,AAA Discount on Black Friday,"1947 West Main Rd
Portsmouth, RI, 02871","The Newport Car Museum will offer special $12 admission for AAA members on Black Friday November 29, the day after Thanksgiving. The discount is $6 off the regular adult ticket price of $18 for visitors showing a valid AAA membership card at the door. Theres nothing we love more than seeing families enjoying the Newport Car Museum experience, said Gunther Buerman, who co-founded the Museum with his wife Maggie Buerman. It appeals to all ages, and especially at Thanksgiving time, its something interesting and educational to do if youre not into spending Black Friday shopping at a crowded mall.Visitors will enjoy a private collection of over 75 unique and valuable cars dating from the 1950s through to current models exhibited in six galleries as well as simulators for testing driving skills on virtually any road course in the world. The largest car museum in New England, the Newport Car Museum is located in Portsmouth, R.I., just six miles north of Newport.",401-848-2277,November 29 2019 10:00 am,November 29 2019 5:00 pm,,https://www.hemmings.com/events/detail?listing_id=56743,,,
https://www.hemmings.com/calendar,Caffeine & Chrome,"1870 McFarland Parkway Suite 300
Alpharetta, GA, 30005","Cruise in to Gateway Classic Cars every last Saturday of the month for Cars & Coffee: Presented by Grundy InsuranceSo far we have had some amazing turnouts, but we want to continue to grow Enjoy delicious donuts, coffee and all of our sweet rides No Admission fee and everyone is welcome No cruiser? No sweat bring the daily driver. Hope to see you there.250+ classic & exoticsJanuary 26 2019February 23 2019March 30 2019April 27 2019May 25 2019June 29 2019July 27 2019August 31 2019September 28 2019October 26 2019November 30 2019December 28 2019EVERY LAST SATURDAY OF THE MONTH9 AM - 12 PM NOW ACCEPTING VENDORS",618-589-9952,November 30 2019 9am-,November 30 2019 12pm,,https://www.hemmings.com/events/detail?listing_id=54383,,,
https://www.hemmings.com/calendar,Caffeine & Chrome,"1237 Central Park Drive
Ofallon, IL, 62269","Cruise in to Gateway Classic Cars every last Saturday of the month for Cars & Coffee: Presented by Grundy InsuranceSo far we have had some amazing turnouts, but we want to continue to grow Enjoy delicious donuts, coffee and all of our sweet rides No Admission fee and everyone is welcome No cruiser? No sweat bring the daily driver. Hope to see you there.250+ classic & exoticsJanuary 26 2019February 23 2019March 30 2019April 27 2019May 25 2019June 29 2019July 27 2019August 31 2019September 28 2019October 26 2019November 30 2019December 28 2019EVERY LAST SATURDAY OF THE MONTH9 AM - 12 PM NOW ACCEPTING VENDORS",618-589-9952,November 30 2019 9am-,November 30 2019 12pm,,https://www.hemmings.com/events/detail?listing_id=55004,,,
https://www.hemmings.com/calendar,Caffeine & Chrome,"14150 Grasslands Drive Suite A
Englewood, CO, 80112","Cruise in to Gateway Classic Cars every last Saturday of the month for Cars & Coffee: Presented by Grundy InsuranceSo far we have had some amazing turnouts, but we want to continue to grow Enjoy delicious donuts, coffee and all of our sweet rides No Admission fee and everyone is welcome No cruiser? No sweat bring the daily driver. Hope to see you there.250+ classic & exoticsJanuary 26 2019February 23 2019March 30 2019April 27 2019May 25 2019June 29 2019July 27 2019August 31 2019September 28 2019October 26 2019November 30 2019December 28 2019EVERY LAST SATURDAY OF THE MONTH9 AM - 12 PM NOW ACCEPTING VENDORS",618-589-9952,November 30 2019,,,https://www.hemmings.com/events/detail?listing_id=55120,,,
https://www.hemmings.com/calendar,Caffeine & Chrome,"9949 58th Place Suite 400
Kenosha, WI, 53144","Cruise in to Gateway Classic Cars every last Saturday of the month for Cars & Coffee: Presented by Grundy InsuranceSo far we have had some amazing turnouts, but we want to continue to grow Enjoy delicious donuts, coffee and all of our sweet rides No Admission fee and everyone is welcome No cruiser? No sweat bring the daily driver. Hope to see you there.250+ classic & exoticsJanuary 26 2019February 23 2019March 30 2019April 27 2019May 25 2019June 29 2019July 27 2019August 31 2019September 28 2019October 26 2019November 30 2019December 28 2019EVERY LAST SATURDAY OF THE MONTH9 AM - 12 PM NOW ACCEPTING VENDORS",618-589-9952,November 30 2019 9am-,November 30 2019 12pm,,https://www.hemmings.com/events/detail?listing_id=55219,,,
https://www.hemmings.com/calendar,A Holiday Happening Car and Truck Show,"10175 Tamiami Trail
Punta Gorda, FL, 33950","A Holiday Happening Car and Truck Show open to all makes and models. Judged show with trophies. Door prizes, 50/50 drawing, basket auction, silent auction, food, vendors, music and DJ. Portion of proceeds to Charlotte Technical College Scholarships for Auto students, Crossroads Hope Academy and toy collection for children in Charlotte County. $20 Pre-Registration, $25 day of show. Open to public and free for spectators. Rain or Shine.","941-916-2877, 941-214-8192",November 30 2019 8 am,November 30 2019 3 pm,,https://www.hemmings.com/events/detail?listing_id=55732,,,
https://www.hemmings.com/calendar,RM Sotheby's ABU DHABI,"Yas Marina Circuit
Abu Dhabi, United Arab Emirates, -","RM Sotheby's and Formula 1® are delighted to announce the launch of a global partnership to harness the appeal of two of the world's premium brands. The partnership, announced today at the Formula 1 Gulf Air Bahrain Grand Prix 2019, marks the start of a multi-year agreement between two global leaders. Over time the partnership is planned to grow in both scope and scale, incorporating both live GP-based sales and online auction capability, providing F1 fans and collector car enthusiasts around the world the chance to acquire their own piece of motorsport and automotive history.",,November 30 2019,,,https://www.hemmings.com/events/detail?listing_id=56381,,,
https://www.hemmings.com/calendar,Great Little Indoor Swap Meet,"Powder Mill Barn, 32 South Maple Street, Enfield,Ct. 06082
Enfield, CT, 06082",Low cost friendly informal swap meet. Space only $15. Table provided. $10. Bring your own. Public $2.00 donation.,"860-684-2675, 413-237-4141",December 01 2019 7:00am-,December 01 2019 11:00am ,,https://www.hemmings.com/events/detail?listing_id=56693,,,
https://www.hemmings.com/calendar,Coys: True Greats,"The Lindley Hall on Elverton St.
London, United Kingdom, SW1P2QW",An Important Auction Of Fine Historic Automobiles,,December 04 2019,,,https://www.hemmings.com/events/detail?listing_id=56806,,,
https://www.hemmings.com/calendar,Mecum Auctions: Kansas City 2019,"Kansas City Convention Center, 301 West 13th Street
Kansas City, MO, 64105","All buyers, sellers and spectator are welcome to attend Mecum Kansas City 2019, 3 days and 700 vehicles.",262-275-5050,December 05 2019,December 07 2019,,https://www.hemmings.com/events/detail?listing_id=54213,,,
